Avg_Travel_Expense_USD_per_day,Avg_Temperature_C,Avg_Rating,Annual_Visitors_M,Destination_Name_Ancient Canyon,Destination_Name_Ancient Falls,Destination_Name_Ancient Forest,Destination_Name_Ancient Pagoda,Destination_Name_Ancient Park,Destination_Name_Ancient Plaza,Destination_Name_Ancient Ruins,Destination_Name_Ancient Temple,Destination_Name_Ancient Valley,Destination_Name_Crystal Beach,Destination_Name_Crystal Canyon,Destination_Name_Crystal Falls,Destination_Name_Crystal Forest,Destination_Name_Crystal Pagoda,Destination_Name_Crystal Park,Destination_Name_Crystal Plaza,Destination_Name_Crystal Ruins,Destination_Name_Crystal Temple,Destination_Name_Crystal Valley,Destination_Name_Golden Beach,Destination_Name_Golden Canyon,Destination_Name_Golden Falls,Destination_Name_Golden Forest,Destination_Name_Golden Pagoda,Destination_Name_Golden Park,Destination_Name_Golden Plaza,Destination_Name_Golden Ruins,Destination_Name_Golden Temple,Destination_Name_Golden Valley,Destination_Name_Grand Beach,Destination_Name_Grand Canyon,Destination_Name_Grand Falls,Destination_Name_Grand Forest,Destination_Name_Grand Pagoda,Destination_Name_Grand Park,Destination_Name_Grand Plaza,Destination_Name_Grand Ruins,Destination_Name_Grand Temple,Destination_Name_Grand Valley,Destination_Name_Hidden Beach,Destination_Name_Hidden Canyon,Destination_Name_Hidden Falls,Destination_Name_Hidden Forest,Destination_Name_Hidden Pagoda,Destination_Name_Hidden Park,Destination_Name_Hidden Plaza,Destination_Name_Hidden Ruins,Destination_Name_Hidden Temple,Destination_Name_Hidden Valley,Destination_Name_Lush Beach,Destination_Name_Lush Canyon,Destination_Name_Lush Falls,Destination_Name_Lush Forest,Destination_Name_Lush Pagoda,Destination_Name_Lush Park,Destination_Name_Lush Plaza,Destination_Name_Lush Ruins,Destination_Name_Lush Temple,Destination_Name_Lush Valley,Destination_Name_Mystic Beach,Destination_Name_Mystic Canyon,Destination_Name_Mystic Falls,Destination_Name_Mystic Forest,Destination_Name_Mystic Pagoda,Destination_Name_Mystic Park,Destination_Name_Mystic Plaza,Destination_Name_Mystic Ruins,Destination_Name_Mystic Temple,Destination_Name_Mystic Valley,Destination_Name_Sacred Beach,Destination_Name_Sacred Canyon,Destination_Name_Sacred Falls,Destination_Name_Sacred Forest,Destination_Name_Sacred Pagoda,Destination_Name_Sacred Park,Destination_Name_Sacred Plaza,Destination_Name_Sacred Ruins,Destination_Name_Sacred Temple,Destination_Name_Sacred Valley,Destination_Name_Serene Beach,Destination_Name_Serene Canyon,Destination_Name_Serene Falls,Destination_Name_Serene Forest,Destination_Name_Serene Pagoda,Destination_Name_Serene Park,Destination_Name_Serene Plaza,Destination_Name_Serene Ruins,Destination_Name_Serene Temple,Destination_Name_Serene Valley,Country_Australia,Country_Brazil,Country_Canada,Country_China,Country_Egypt,Country_France,Country_Germany,Country_Greece,Country_India,Country_Italy,Country_Japan,Country_Kenya,Country_Mexico,Country_Morocco,Country_New Zealand,Country_Peru,Country_South Africa,Country_Spain,Country_Thailand,Country_USA,Country_Vietnam,Continent_Asia,Continent_Europe,Continent_North America,Continent_Oceania,Continent_South America,Type_Beach,Type_City,Type_Historical,Type_Nature,Type_Religious,Best_Season_Spring,Best_Season_Summer,Best_Season_Winter,UNESCO_Site_Yes
54.06,27.0,4.5,3.21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
155.12,12.0,4.4,5.28,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
140.38,14.0,4.6,1.88,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
166.99,13.0,4.5,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
207.14,18.0,4.7,2.76,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
109.91,12.0,4.9,6.51,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
179.34,16.0,5.0,1.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
125.33,15.5,4.8,2.27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
154.98,21.0,4.3,6.94,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
150.46,18.0,4.4,2.65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False
96.88,12.5,4.6,7.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
181.03,21.0,4.5,1.81,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
110.84,23.0,4.4,9.28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
132.16,24.0,4.7,6.77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
161.37,10.0,4.9,5.53,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
